product_id,category_value,product_title,product_url,city_scope_status,city_scope_reason
3417851,tour,[인디고트래블] 후쿠오카 유후인 벳부 히타 다자이후 버스투어 #제휴혜택까지,https://experiences.myrealtrip.com/products/3417851,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3153599,tour,[🎁모찌증정&입장료포함] 매일출발 후쿠오카버스투어 다자이후 유후인 벳푸 투어 (라쿠투어),https://experiences.myrealtrip.com/products/3153599,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4634494,tour,[🦁벳푸 아프리칸 사파리 입장료포함] 후쿠오카 유후인 벳부 일일 소소버스투어,https://experiences.myrealtrip.com/products/4634494,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3153607,tour,"[💓히타오픈💓] ""히타+유후인+유후다케+벳푸"" 후쿠오카 버스투어 일일투어 (라쿠투어)",https://experiences.myrealtrip.com/products/3153607,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3517328,tour,"[후쿠오카 버스투어] 100프로 확정 다자이후,유후인,벳부 차량내 무료 Wi-Fi 가능",https://experiences.myrealtrip.com/products/3517328,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3411996,tour,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3154174,tour,[유후인 벳부 다자이후] 후쿠오카 1일 버스투어 간식 입장료 포함 9가지 특전 유투어버스,https://experiences.myrealtrip.com/products/3154174,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4521749,tour,[1명부터출발확정] 후쿠오카 이토시마 반나절 하프데이 버스투어 대형버스 한국인가이드,https://experiences.myrealtrip.com/products/4521749,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3134314,tour,"[여행 한 그릇] 사진촬영 혜택, 후쿠오카,다자이후,유후인,유후다케,벳푸 가마도 버스 투어",https://experiences.myrealtrip.com/products/3134314,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885989,tour,가족과 함께 하는 일본 여행 아프리칸 사파리 돌고래 수족관 하모니랜드 유후인 마메다마치,https://experiences.myrealtrip.com/products/3885989,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3426551,tour,[입장권포함] 유후인 벳부 다자이후 후쿠오카 일일버스투어 유후다케 와쿠와쿠1호선 충전USB,https://experiences.myrealtrip.com/products/3426551,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3887611,tour,규슈 자연 동물 공원 + 긴린 호수 + 벳푸 지옥 일일 투어(한국어 가이드),https://experiences.myrealtrip.com/products/3887611,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3887607,tour,"구마모토 아소나카다케 분화구+구사센리+구마모토성/구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3887607,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3509083,tour,"[키즈 프라이빗 투어] 후쿠오카로 가는 아프리칸 사파리! 하카타 출발, 벳푸 원데이트립",https://experiences.myrealtrip.com/products/3509083,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3519224,tour,"[특전 5가지, 유후인 하차가능, 매일확정] 유유버스투어 히벳유 히타 벳부 유후인 일일버스",https://experiences.myrealtrip.com/products/3519224,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4973348,tour,[월/금/일 Ι 후쿠오카출발] 구마모토 쿠사센리 화산 타카치호협곡 쿠로카와온천 일일버스투어,https://experiences.myrealtrip.com/products/4973348,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3556125,tour,[히타 유후인 삿포로맥주공장] 후쿠오카 1일 버스투어 유투어버스,https://experiences.myrealtrip.com/products/3556125,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885293,tour,[프라이빗/후쿠오카 출발 ] 유후인+ 벳푸 관광지 로컬 /세미스냅/vip맞춤투어코스설계,https://experiences.myrealtrip.com/products/3885293,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4209576,tour,[프라이빗] 사파리 유후인 벳부 히타 우리끼리 떠나는 맞춤투어 [ 추가요금 NO ! ],https://experiences.myrealtrip.com/products/4209576,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3154183,tour,[유후인 벳부] 후쿠오카 1일버스투어 가마도지옥입장권 간식포함 유투어버스,https://experiences.myrealtrip.com/products/3154183,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4230582,tour,[후쿠오카 사파리투어 플러스 프리미엄차량 36인승] 유후인 벳푸 아프리칸사파리 후쿠오카여행,https://experiences.myrealtrip.com/products/4230582,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3511660,tour,"맞춤식 후쿠오카,유후인,벳부 프라이빗 차량 현지가이드 투어(닛산 프리미엄 밴)",https://experiences.myrealtrip.com/products/3511660,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4733587,tour,후쿠오카 키즈 프라이빗투어｜카시트제공·사파리·하모니랜드·유후인·벳푸 수족관,https://experiences.myrealtrip.com/products/4733587,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3509073,tour,[벳부/유후인/히타/후쿠오카] 프라이빗 1일 투어 (맞춤형 코스 구성),https://experiences.myrealtrip.com/products/3509073,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4472541,tour,[화산 신비] 구마모토 아소화산·초천리·구로카와온천 1일 투어 （후쿠오카 출발）,https://experiences.myrealtrip.com/products/4472541,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3936156,tour,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드",https://experiences.myrealtrip.com/products/3936156,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3822239,tour,[충전 USB] 가라토시장 모지코 고쿠라성 후쿠오카 버스투어 와쿠와쿠 기타큐슈선,https://experiences.myrealtrip.com/products/3822239,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3154185,tour,[유후인 출발 10시30분] 후쿠오카 편도 버스투어 벳부 히타 다자이후 하카타역 유투어버스,https://experiences.myrealtrip.com/products/3154185,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3887614,tour,기타큐슈 아키요시 동굴 + 모토노스미 신사 + 쓰노시마 대교 일일 투어,https://experiences.myrealtrip.com/products/3887614,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4585939,tour,[한국어]후쿠오카 출발: 타카치호 협곡 & 아소산 구사센리 1일 투어(소고기 점심 포함）,https://experiences.myrealtrip.com/products/4585939,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5927701,tour,🔥후쿠오카 & 벳부 사파리 투어 2회 최장체류 보장 + 오픈런 유후인 (특가) 잇쇼니투어,https://experiences.myrealtrip.com/products/5927701,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4480469,tour,가미노미 구마노자리 신사&이와토 신사&다카치호샤 (딤섬 증정&다카치호샤 편도 셔틀버스),https://experiences.myrealtrip.com/products/4480469,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4811836,tour,[토토로 숲 방문] 후쿠오카 이토시마 반나절 버스투어 오전/오후 선택 니코니코투어,https://experiences.myrealtrip.com/products/4811836,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885537,tour,<후쿠오카/유후인/벳푸> VIP프라이빗 맞춤 투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885537,confirmed_fukuoka_city_content,공식 장소 연결 또는 역방향 장소 계층 감사에서 후쿠오카시 콘텐츠 확인
3885990,tour,[후쿠오카/아소산] 여유로운 프라이빗 차량 여행,https://experiences.myrealtrip.com/products/3885990,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3412132,tour,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885296,tour,프라이빗/후쿠오카출발]구마모토 쿠로가와온천.다이칸보/및 세미스냅/맞춤투어vip/코스설계,https://experiences.myrealtrip.com/products/3885296,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3829677,tour,"구마모토에서 출발하는 프라이빗 일일투어 아소산전역,쿠로가와 온천마을, 쿠마모토성등",https://experiences.myrealtrip.com/products/3829677,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3426559,tour,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3886000,tour,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885344,tour,후쿠오카 여행의 필수 코스!! 포장마차 맛집 투어,https://experiences.myrealtrip.com/products/3885344,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4308007,tour,부산 일본 후쿠오카 규슈 뉴카멜리아 배편 (왕복/편도승선권),https://experiences.myrealtrip.com/products/4308007,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3887811,tour,*후쿠오카출발 * 히타~쿠로가와 온천마을~아소산 일대 전역 *당일* 실속여행,https://experiences.myrealtrip.com/products/3887811,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5735325,tour,규슈 유후인노모리·비경 루트 일일 심층 투어 （ 유후인노모리 열차 체험| 한국어 가이드）,https://experiences.myrealtrip.com/products/5735325,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3885538,tour,<후쿠오카/유후인> VIP만을 위한 근교 단독투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885538,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
4848494,tour,뉴카멜리아호 부산 후쿠오카 배편 편도 왕복 승선권,https://experiences.myrealtrip.com/products/4848494,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542048,tour,점심 식사 & 디저트 포함된 가고시마 센간엔 스페셜 투어 (규슈),https://experiences.myrealtrip.com/products/5542048,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3543153,tour,"[당일] 매화의 신사, 다자이후 텐만구 투어 (비디오 가이드) #1+1이벤트 #검증된정보",https://experiences.myrealtrip.com/products/3543153,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3134317,tour,"[여행 한 그릇] 무료 사진 촬영 포함, 후쿠오카 나가사키 하우스텐보스 버스 투어",https://experiences.myrealtrip.com/products/3134317,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
3509074,tour,[큐슈] 2박3일 관광 온천 맛집 프라이빗 투어!,https://experiences.myrealtrip.com/products/3509074,confirmed_fukuoka_city_content,공식 장소 연결 또는 역방향 장소 계층 감사에서 후쿠오카시 콘텐츠 확인
5542736,tour,히로시마 야간 푸드 & 현지 투어,https://experiences.myrealtrip.com/products/5542736,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542739,tour,히로시마 바 호핑 푸드 투어,https://experiences.myrealtrip.com/products/5542739,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542730,tour,히로시마 & 미야지마 일일 투어,https://experiences.myrealtrip.com/products/5542730,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542738,tour,히로시마 & 미야지마 일일 투어 (히로시마 출발),https://experiences.myrealtrip.com/products/5542738,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542744,tour,히로시마 투어 (현지 음식 시식 포함),https://experiences.myrealtrip.com/products/5542744,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
5542743,tour,히로시마 오전 하이킹 투어 & 야외 다도 체험,https://experiences.myrealtrip.com/products/5542743,unresolved_tour_query_pool,후쿠오카 출발·검색 노출과 후쿠오카시 방문을 동일시하지 않고 도시 범위 판정을 보류
6083075,ticket_v2,규슈 조이 패스 1 Week Free Pass (5시설),https://experiences.myrealtrip.com/products/6083075,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5869302,ticket,후쿠오카 마린월드 우미노나카미치 수족관 입장권,https://experiences.myrealtrip.com/products/5869302,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
125248,ticket,후쿠오카 타워 전망대 입장권,https://www.myrealtrip.com/offers/125248,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
6083008,ticket,[즉시확정/당일사용] 후쿠오카 타워 전망대 입장권,https://experiences.myrealtrip.com/products/6083008,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
6082914,ticket,[기간 한정 할인] 하우스텐보스 애프터3 입장권 패스포트,https://experiences.myrealtrip.com/products/6082914,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6082913,ticket,[기간 한정 할인] 하우스텐보스 입장권 1DAY 패스포트,https://experiences.myrealtrip.com/products/6082913,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
165385,ticket,[즉시 확정] 산리오 하모니랜드 입장권(후쿠오카),https://www.myrealtrip.com/offers/165385,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5869396,ticket,팀랩 포레스트 후쿠오카 입장권,https://experiences.myrealtrip.com/products/5869396,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
3426959,ticket,하우스텐보스 1일 프리패스와 송영버스를 한번에! / B-0155,https://experiences.myrealtrip.com/products/3426959,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6082985,ticket,기타큐슈&시모노세키시 조이 패스 (3시설),https://experiences.myrealtrip.com/products/6082985,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5869260,ticket,일본 후쿠오카 오이타 하모니랜드 1일 패스포트,https://experiences.myrealtrip.com/products/5869260,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5542787,ticket,나가사키 원폭 자료관 입장권,https://experiences.myrealtrip.com/products/5542787,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5869542,ticket,산리오 캐릭터즈 드리밍파크 어트랙션 이용권,https://experiences.myrealtrip.com/products/5869542,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
5542047,ticket,후쿠오카 규슈 국립박물관 입장권,https://experiences.myrealtrip.com/products/5542047,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5869541,ticket,팀랩 포레스트 입장 티켓 + 오리지널 타올,https://experiences.myrealtrip.com/products/5869541,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
5542788,ticket,사이카이 나가사키 바이오파크 입장권,https://experiences.myrealtrip.com/products/5542788,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5542368,ticket,후쿠오카 간몬 해협박물관 입장권,https://experiences.myrealtrip.com/products/5542368,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6178107,ticket,[아쿠아리움] 마린 월드 우미노나카미치 입장권,https://experiences.myrealtrip.com/products/6178107,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
3603442,ticket,말차 아포가토 체험: 키다규슈 고쿠라 성 정원에서 전통의 맛（B-0563）,https://experiences.myrealtrip.com/products/3603442,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5542371,ticket,후쿠오카 천연온천&사우나 입장권,https://experiences.myrealtrip.com/products/5542371,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
4961308,ticket,[하카타역 출/도착] 후쿠오카 슈퍼소닉열차 왕복 탑승권+큐슈 하모니랜드 입장권 티켓,https://experiences.myrealtrip.com/products/4961308,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5024107,ticket,Kankyo Geijutsu No Mori(환경 예술의 숲) 입장권,https://experiences.myrealtrip.com/products/5024107,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6082930,ticket,사가 조이 패스 1 Week Free Pass,https://experiences.myrealtrip.com/products/6082930,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6176632,ticket,[전망대] 모지코 레트로 전망실 — 지상 103m에서 바라본 간몬해협,https://experiences.myrealtrip.com/products/6176632,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6082962,ticket,야마구치 조이 패스 1 Week Free Pass,https://experiences.myrealtrip.com/products/6082962,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6176426,ticket,[동물원] 아키요시다이 자연동물공원 사파리랜드 입장권,https://experiences.myrealtrip.com/products/6176426,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6176629,ticket,[박물관] 센간엔 입장권,https://experiences.myrealtrip.com/products/6176629,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5542798,ticket,히로시마 오리즈루 타워 입장권,https://experiences.myrealtrip.com/products/5542798,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6176597,ticket,[온천박물관] 벳푸 칸나와 지고쿠 온천 박물관 입장권,https://experiences.myrealtrip.com/products/6176597,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6057583,activity_class,신텐초 상점가 기모노 산책 + 말차·사케·이케바나·릭샤 체험 HiRaKu (후쿠오카),https://experiences.myrealtrip.com/products/6057583,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
6176425,activity_class,"[유후인] 헤이케가마 도예 체험 — 직접 만든 작품, 한 달 후 배송",https://experiences.myrealtrip.com/products/6176425,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
6059955,activity_class,스시 앤드 키스이 (후쿠오카),https://experiences.myrealtrip.com/products/6059955,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
4798134,activity,[일본] 큐슈 가고시마 명문 케도인 골프 리조트 3박 4일 54홀,https://experiences.myrealtrip.com/products/4798134,outside_or_multi_region,비투어 상세 주소·시설이 후쿠오카시 밖이거나 광역 패스
5505188,activity,[후쿠오카] 나카스 리버 야카타부네 디너 크루즈,https://experiences.myrealtrip.com/products/5505188,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
5051632,activity,[후쿠오카] 나카스 리버 야카타부네 디너 크루즈,https://experiences.myrealtrip.com/products/5051632,confirmed_fukuoka_city,비투어 상세 이용 장소·주소 또는 시설 정체를 수동 확인
